,smiles,prediction_neglogld50,actual_neglogld50,prediction_epa,actual_epa,prediction_epa_from_neglog
10972,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1.728535,1.954056476,3,2,3
10973,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,1.7284381,1.4509999999999998,3,3,3
10974,Nc1c(Br)cc([N+](=O)[O-])cc1Br,2.4446886,2.772201379,2,1,2
10975,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],2.420871,1.805548928,2,2,2
10976,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,1.6931821,2.914244493,3,1,3
10977,Nc1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,3.8174067,4.121839493,0,0,0
10978,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,3.4298086,2.453428069,1,2,1
10979,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,3.293477,1.884020044,1,2,1
10980,Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl,1.9363469,3.158910337,2,1,2
10981,Nc1c(Cl)cc(C(=O)O)cc1Cl,2.4329758,1.6494723180000002,2,2,2
10982,Nc1c(Cl)cc(Cl)cc1C(=O)O,1.7803789,1.699029031,2,2,2
10983,Nc1c(Cl)cc(Cl)cc1Cl,2.048269,1.91307174,2,2,2
10984,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,3.3809886,1.935792671,1,2,1
10985,Nc1c(I)c(C(=O)Cl)c(I)c(C(=O)Cl)c1I,3.7302728,2.335556694,1,2,1
10986,Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCC(O)CO)c1I,2.261225,2.256600929,2,2,2
10987,Nc1c(I)c(C(=O)O)c(I)c(C(=O)O)c1I,2.6616788,2.138436776,2,2,2
10988,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,2.1707795,2.373701926,2,2,2
10989,Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,2.9404893,1.814679501,2,3,2
10990,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)O)cc2)c(S(=O)(=O)O)cc2c1C(=O)/C(=N\Nc1ccc(S(=O)(=O)CCOS(=O)(=O)O)cc1)C(S(=O)(=O)O)=C2,4.0134215,2.257152304,1,2,1
10991,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)O)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)O)cc3)c(O)c12,2.77083,2.160172809,2,3,2
10992,Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)O)cc2c1C(=O)/C(=N\Nc1ccc(-c3ccc(NN=C4C=CC(=O)C=C4)cc3)cc1)C(S(=O)(=O)O)=C2,2.89837,1.717580122,2,3,2
10993,Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)cc5)cc4)cc3)c(O)c12,2.765402,1.885739442,2,3,2
10994,Nc1c(OCCOC(=O)Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,2.3425574,2.183126445,2,2,2
10995,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,2.2180412,1.826178366,2,2,2
10996,Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O,2.56607,1.851162294,2,3,2
10997,Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(=O)(=O)CCOS(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O,3.2734714,1.806464831,1,3,1
10998,Nc1c([N+](=O)[O-])cc(Cl)cc1[N+](=O)[O-],3.547728,2.735535028,1,1,1
10999,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,2.5459492,1.6182212459999998,2,3,2
11000,Nc1c2c(nc3ccccc13)CCCC2,1.6037601,3.4521567760000003,2,1,2
11001,Nc1c2c(nc3ccccc13)CCCC2O,1.7251137,3.085444648,2,1,2
11002,Nc1c[n+](N2CCOCC2)no1,2.059195,2.352068365,2,2,2
11003,Nc1cc(-c2ccccc2)ccc1O,1.5741078,1.913209348,2,2,2
11004,Nc1cc(-c2cccs2)no1,1.4942151,1.953472356,3,2,3
11005,Nc1cc(-c2ccncc2)c[nH]c1=O,1.7238849,3.264,2,1,2
11006,Nc1cc(Br)c(O)c2c(O)c3c(N)cc(Br)c(O)c3c(O)c12,2.6448815,1.633520972,2,3,2
11007,Nc1cc(C(=O)NCC(O)CO)cc(C(=O)NCC(O)CO)c1,2.2643497,1.719045599,2,3,2
11008,Nc1cc(C(=O)O)ccc1Cl,1.8020085,1.33138427,2,3,2
11009,Nc1cc(Cl)c(Cl)cc1Cl,1.6695102,1.497333483,2,3,2
11010,Nc1cc(Cl)c(Cl)cc1S(=O)(=O)O,3.4680755,1.508903029,1,3,1
11011,Nc1cc(Cl)c(N)c(Cl)c1,3.1918776,2.402958642,1,2,1
11012,Nc1cc(Cl)c(N)cc1Cl,1.6696967,2.005018633,2,2,2
11013,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,2.5979843,3.809582749,2,0,2
11014,Nc1cc(Cl)c([N+](=O)[O-])cc1Cl,2.4445438,1.865754804,2,2,2
11015,Nc1cc(Cl)cc(C(=O)O)c1Cl,1.8717598,1.708621201,2,2,2
11016,Nc1cc(Cl)ccc1Cl,1.8803303,2.005445965,2,2,2
11017,Nc1cc(Cl)ccc1O,1.8498676,2.318223684,2,2,2
11018,Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,2.3469603,2.10097147,2,2,2
11019,Nc1cc(Cl)nc(C(=O)O)c1Cl,2.4388523,1.520054414,2,3,2
11020,Nc1cc(N)cc(C(F)(F)F)c1,2.6643696,2.666076861,1,1,1
11021,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],2.0894923,2.199768875,2,2,2
11022,Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl,2.114076,5.41484304,2,0,2
11023,Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,2.175183,2.144139995,2,2,2
11024,Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,2.0522864,1.4249919009999998,2,3,2
11025,Nc1cc(S(=O)(=O)O)cc2c1C(=O)/C(=N/Nc1ccc(-c3ccc(N/N=C4/C(=O)c5c(N)cc(S(=O)(=O)O)cc5C=C4S(=O)(=O)O)cc3)cc1)C(S(=O)(=O)O)=C2,2.6548574,1.984270362,2,3,2
11026,Nc1cc(S(=O)(=O)O)cc2c1C(=O)C(N=Nc1ccc(N=NC3C(=O)c4c(O)cc(S(=O)(=O)O)cc4C=C3S(=O)(=O)O)cc1)C(S(=O)(=O)O)=C2,2.7417312,1.886292729,2,3,2
11027,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5c(S(=O)(=O)O)cc6cc(S(=O)(=O)O)cc(N)c6c5O)cc4)cc3)c(O)c12,3.3258543,1.984270362,1,3,1
11028,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(N=Nc4c(S(=O)(=O)O)cc5cc(S(=O)(=O)O)cc(O)c5c4O)cc3)c(O)c12,4.255085,1.80715491,0,3,0
11029,Nc1cc([N+](=O)[O-])ccc1Cl,2.3879592,1.932692765,2,2,2
11030,Nc1cc([N+](=O)[O-])ccc1O,1.7144616,1.807661848,2,2,2
11031,Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,2.172077,1.583587159,2,3,2
11032,Nc1cc2c(S(=O)(=O)O)cccc2c(S(=O)(=O)O)c1N,2.111066,1.502836871,2,3,2
11033,Nc1cc2c(cc1C1CCCCC1)CCC2C(=O)O,1.8229645,3.681490818,2,1,2
11034,Nc1cc[n+]([O-])cc1,1.8700273,3.167,2,1,2
11035,Nc1ccc(-c2ccc(-n3nc4ccc5c(S(=O)(=O)O)cc(S(=O)(=O)O)cc5c4n3)cc2)cc1,2.849109,1.83800673,2,3,2
11036,Nc1ccc(-c2ccc(-n3nc4ccc5c(S(=O)(=O)O)cc(S(=O)(=O)O)cc5c4n3)cc2)cc1S(=O)(=O)O,3.0453641,1.783143501,2,3,2
11037,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,1.6899494,1.839865965,3,2,3
11038,Nc1ccc(-c2ccc(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O,2.3679075,1.647819002,2,3,2
11039,Nc1ccc(-c2ccc(N)cc2)cc1,2.2712355,2.77543016,2,1,2
11040,Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1,1.631028,1.816220461,3,2,3
11041,Nc1ccc(-c2ccccc2)cc1,1.5072349,2.529499651,3,2,3
11042,Nc1ccc(-c2ccccc2N)cc1,1.5198814,2.77262825,3,1,3
11043,Nc1ccc(-c2nc3cc(N)ccc3[nH]2)cc1,1.6385169,1.47570411,3,3,3
11044,Nc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,3.3915672,1.45,1,3,1
11045,Nc1ccc(/N=N/c2ccc(O)cc2)cc1,1.6307521,2.039,2,2,2
11046,Nc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc1S(=O)(=O)O,2.1175904,1.383,2,3,2
11047,Nc1ccc(/N=N/c2ccccc2)c(N)c1,1.7900045,2.109,2,2,2
11048,Nc1ccc(Br)cc1,1.9521058,2.576626724,2,1,2
11049,Nc1ccc(C(=O)NCCN2CCN(c3ccccn3)CC2)cc1,1.9937867,1.968370858,2,2,2
11050,Nc1ccc(C(=O)Nc2ccccc2N)cc1,1.640689,3.378812774,3,1,3
11051,Nc1ccc(C(=O)O)c(O)c1,1.7345258,1.281990148,2,3,2
11052,Nc1ccc(C(=O)O)cc1,1.466414,1.234067824,2,3,2
11053,Nc1ccc(C(=O)c2ccc(Cl)cc2)cc1O,1.9062515,1.849824648,2,2,2
11054,Nc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1,1.6871568,1.650066361,2,3,2
11055,Nc1ccc(C(=O)c2ccccc2)cc1O,2.350688,1.7847924830000002,2,2,2
11056,Nc1ccc(C(F)(F)F)c(NC(=O)c2cccnc2)c1,2.7494588,2.54598247,2,2,2
11057,Nc1ccc(C(F)(F)F)cc1,2.1981997,3.099955656,2,1,2
11058,Nc1ccc(C(F)(F)F)cc1NC(=O)c1cccnc1,2.633948,2.519653531,2,2,2
11059,Nc1ccc(C2(c3ccc(N)c(Cl)c3)c3ccccc3-c3ccccc32)cc1Cl,1.9194245,1.824539472,3,3,3
11060,Nc1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,2.0488665,1.602439795,2,3,2
11061,Nc1ccc(CCNCC(O)c2ccccc2)cc1,1.9557731,3.107801632,2,1,2
11062,Nc1ccc(CCc2ccc(N)cc2)cc1,1.5681176,1.887451221,3,2,3
11063,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,2.9977643,2.369864958,1,2,1
11064,Nc1ccc(Cc2ccc(N)cc2)cc1,1.9489788,2.686594653,2,1,2
11065,Nc1ccc(Cl)c(Cl)c1,1.8918256,2.453691092,2,2,2
11066,Nc1ccc(Cl)c([N+](=O)[O-])c1,2.9388704,2.634907824,1,1,1
11067,Nc1ccc(Cl)cc1,1.7500863,2.6286409180000003,2,1,2
11068,Nc1ccc(Cl)cc1Cl,1.8845012,1.716805558,2,2,2
11069,Nc1ccc(Cl)cc1[N+](=O)[O-],2.0798917,1.676105121,2,2,2
11070,Nc1ccc(F)c(F)c1,1.9838132,2.5794776,2,1,2
11071,Nc1ccc(F)c(F)c1F,1.672904,2.323132545,2,2,2
11072,Nc1ccc(F)c([N+](=O)[O-])c1,2.3880086,2.15205473,2,2,2
11073,Nc1ccc(F)cc1,1.4273124,2.422539034,2,1,2
11074,Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1,1.7744312,1.968930859,2,2,2
11075,Nc1ccc(F)cc1F,1.9482951,2.197142665,2,2,2
11076,Nc1ccc(I)cc1,1.932461,2.621992,2,2,2
11077,Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,2.001059,2.921379027,2,1,2
11078,Nc1ccc(N)c(S(=O)(=O)O)c1,1.850751,1.730570035,2,2,2
11079,Nc1ccc(N)c([N+](=O)[O-])c1,1.6347017,1.814948632,2,2,2
11080,Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O,2.1136916,1.854550555,2,2,2
11081,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,2.1947992,1.614347054,2,3,2
11082,Nc1ccc(N)cc1,1.4216309,2.996575931,2,1,2
11083,Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4ccccc4)c(O)c3c2N)cc1,3.454326,2.257322515,1,2,1
11084,Nc1ccc(N=Nc2ccc(-c3ccc(N=Nc4c(S(=O)(=O)O)cc5cc(S(=O)(=O)O)c(N=Nc6ccccc6)c(O)c5c4N)cc3)cc2)c(N)c1,3.845553,1.987113286,1,3,1
11085,Nc1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4c(c3N)C(=O)/C(=N\Nc3ccc(N=Nc5ccc(N)cc5N)cc3)C(S(=O)(=O)O)=C4)cc2)c(N)c1,2.9160762,2.599787037,2,2,2
11086,Nc1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)c(N=Nc5ccc(N=Nc6ccc(N)cc6N)cc5)c(O)c4c3N)cc2)c(N)c1,2.762329,2.461326442,2,2,2
11087,Nc1ccc(N=Nc2ccc(O)cc2)cc1,1.6965014,2.038834062,2,2,2
11088,Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1S(=O)(=O)O,2.2574902,1.55307345,2,3,2
11089,Nc1ccc(N=Nc2ccccc2)c(N)c1,2.6569214,2.204644097,1,2,1
11090,Nc1ccc(N=Nc2ccccc2)c(N)n1,2.984048,2.654934822,1,1,1
11091,Nc1ccc(N=Nc2ccccc2)cc1,2.308174,2.198087183,2,2,2
11092,Nc1ccc(NCCO)c([N+](=O)[O-])c1,1.6276352,2.294893697,2,2,2
11093,Nc1ccc(Nc2ccccc2)cc1,1.513448,2.517200612,3,2,3
11094,Nc1ccc(O)c(C(=O)O)c1,1.5897819,1.737922104,2,2,2
11095,Nc1ccc(O)c(Cc2cc(N)ccc2O)c1,1.8684609,3.598803709,2,1,2
11096,Nc1ccc(O)c(N)c1,1.9826376,2.713710994,2,1,2
11097,Nc1ccc(O)c([N+](=O)[O-])c1,1.7943445,1.854022945,2,2,2
11098,Nc1ccc(O)c2c1C(=O)c1c(N)c(Br)cc(O)c1C2=O,2.5360253,1.54295618,2,3,2
11099,Nc1ccc(O)c2c1C(=O)c1c(O)cc(-c3ccc(O)cc3)c(N)c1C2=O,2.5369155,1.7542968,2,3,2
11100,Nc1ccc(O)c2c1C(=O)c1c(O)cc(Br)c(N)c1C2=O,2.6051729,1.542999608,2,3,2
11101,Nc1ccc(O)cc1,1.3621618,2.261961865,2,2,2
11102,Nc1ccc(OC(F)(F)C(F)F)c(N)c1,2.4668262,2.3211685280000003,2,2,2
11103,Nc1ccc(OCCO)c(N)c1,1.543418,2.225815663,2,2,2
11104,Nc1ccc(OP(=O)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,2.6947198,3.42988446,2,1,2
11105,Nc1ccc(OS(=O)(=O)O)c(C(=O)O)c1,2.7814918,1.589579158,1,3,1
11106,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.7389174,2.587607944,2,2,2
11107,Nc1ccc(Oc2ccc(N)cc2)cc1,1.5541319,2.441214999,3,2,3
11108,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,1.8503058,3.293564435,3,1,3
11109,Nc1ccc(S(=O)(=O)Nc2ccc(NC(=O)CCC(=O)O)cc2)cc1,2.7785318,2.384287688,2,2,2
11110,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,2.6037745,1.396670141,2,3,2
11111,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,2.6392016,2.3207656130000003,2,2,2
11112,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,2.802066,1.3984313519999998,1,3,1
11113,Nc1ccc(S(=O)(=O)O)c(N)c1,1.7622448,1.733058836,2,2,2
11114,Nc1ccc(S(=O)(=O)O)c2cccc(O)c12,2.5944655,1.5857639769999998,2,3,2
11115,Nc1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12,2.1091256,1.481853325,2,3,2
11116,Nc1ccc(S(=O)(=O)O)cc1,1.4491625,1.238486908,3,3,3
11117,Nc1ccc(S(=O)(=O)O)cc1N,3.1450632,1.835147489,1,2,1
11118,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.2885675,2.3949889630000003,2,2,2
11119,Nc1ccc(S(=O)(=O)c2ccc(NCCO)cc2)cc1,1.6614592,1.863857962,3,2,3
11120,Nc1ccc(S(N)(=O)=O)cc1,1.8143044,1.644991238,2,2,2
11121,Nc1ccc(Sc2ccc(N)cc2)cc1,1.5592616,2.38083208,3,2,3
11122,Nc1ccc([N+](=O)[O-])c(Cl)n1,1.7306455,1.988295796,2,2,2
11123,Nc1ccc([N+](=O)[O-])c(N)c1,2.0808876,1.686780925,2,2,2
11124,Nc1ccc([N+](=O)[O-])cc1,2.3357413,2.265214172,2,2,2
11125,Nc1ccc([N+](=O)[O-])cc1Cl,1.7237571,1.36685666,2,3,2
11126,Nc1ccc([N+](=O)[O-])cc1N,2.3879318,1.924781533,2,2,2
11127,Nc1ccc([N+](=O)[O-])cc1O,1.720377,1.621082177,2,2,2
11128,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.678386,2.807898035,1,1,1
11129,Nc1ccc2[nH]c3c(c2c1)CCCC3,1.7854418,2.6972433330000003,2,1,2
11130,Nc1ccc2[nH]c3ccc(N)cc3c2c1,2.3114197,2.280056846,2,2,2
11131,Nc1ccc2[nH]c3ccccc3c2c1,2.0482285,2.079624761,2,2,2
11132,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,1.7417442,1.37881215,2,3,2
11133,Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,3.0557778,2.180649663,1,2,1
11134,Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O,1.9917829,1.747096922,2,3,2
11135,Nc1ccc2c(c1)C(=O)/C(=N/Nc1ccc(-c3ccc(N/N=C4/C(=O)c5c(N)cc(S(=O)(=O)O)cc5C=C4S(=O)(=O)O)cc3)cc1)C(S(=O)(=O)O)=C2,2.7576485,2.073974536,2,3,2
11136,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,2.248468,1.843604526,2,2,2
11137,Nc1ccc2c(c1)C(O)=NC(CCCl)O2,2.1322656,2.063567945,2,2,2
11138,Nc1ccc2c(c1)C1CCCCC1N2,1.5281873,2.8354576560000004,3,1,3
11139,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,2.3113616,2.263432527,2,2,2
11140,Nc1ccc2c(c1)[nH]c1ccccc12,1.5476494,2.2765333080000003,3,2,3
11141,Nc1ccc2c3c([nH]c2c1)CCCC3,2.040318,2.807716937,2,1,2
11142,Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5c(S(=O)(=O)O)cc6cc(S(=O)(=O)O)cc(N)c6c5O)cc4)cc3)c(O)c2c1,2.713799,2.073974536,2,3,2
11143,Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,2.8716757,1.766101888,2,3,2
11144,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,2.4720764,1.766058461,2,3,2
11145,Nc1ccc2cc(S(=O)(=O)O)ccc2c1CS(=O)(=O)O,3.0934844,1.537742464,1,3,1
11146,Nc1ccc2ccc3cccc4ccc1c2c34,2.3854713,2.307617986,2,2,2
11147,Nc1ccc2ccccc2c1,1.4337128,2.294375245,3,2,3
11148,Nc1ccc2ccccc2c1S(=O)(=O)O,2.5849419,1.196508959,2,3,2
11149,Nc1ccc2nc(C(F)(F)F)[nH]c2c1,2.8311908,3.4774473930000003,1,1,1
11150,Nc1ccc2oc(=O)[nH]c2c1,2.1076505,2.176487734,2,2,2
11151,Nc1ccc2oc(N)nc2c1,2.1131227,2.1736319930000003,2,2,2
11152,Nc1ccc2sc(-c3ccccc3)nc2c1,2.377408,1.8863449,2,2,2
11153,Nc1cccc(-n2ccccc2=O)c1,2.2712245,1.908284493,2,2,2
11154,Nc1cccc(C(F)(F)F)c1,2.5642827,2.356519391,1,2,1
11155,Nc1cccc(C(O)CNC2CC2)c1,1.5208633,1.772010095,3,2,3
11156,Nc1cccc(Cl)c1,1.898176,2.589888329,2,1,2
11157,Nc1cccc(N(CCO)CCO)c1,1.8445747,2.9018745580000003,2,1,2
11158,Nc1cccc(N)c1,1.875756,2.366549476,2,1,2
11159,Nc1cccc(O)c1,1.4812136,2.063424503,2,2,2
11160,Nc1cccc(OC2(Oc3cccc(N)c3)C=CC(c3ccccc3)=CC2)c1,1.8333664,2.024663899,3,2,3
11161,Nc1cccc([N+](=O)[O-])c1,1.7801307,2.407881675,2,2,2
11162,Nc1cccc2c(Cl)ccc(Cl)c12,1.7887573,1.78367224,2,2,2
11163,Nc1cccc2c(N)cccc12,1.8509194,2.198783382,2,2,2
11164,Nc1cccc2c(S(=O)(=O)O)cccc12,1.904218,1.47373604,2,3,2
11165,Nc1cccc2c3c([nH]c12)CCCC3,1.7480611,2.131812237,2,2,2
11166,Nc1cccc2cc(S(=O)(=O)O)ccc12,2.498612,1.348753876,2,3,2
11167,Nc1cccc2ccccc12,1.8868693,2.307720539,2,2,2
11168,Nc1ccccc1,1.3691528,2.067082048,2,2,2
11169,Nc1ccccc1-c1ccccc1,1.4850783,1.859253798,3,2,3
11170,Nc1ccccc1C(=O)O,1.7762465,1.42157226,2,3,2
11171,Nc1ccccc1C(=O)OCC=Cc1ccccc1,1.6058502,1.528575641,3,3,3
11172,Nc1ccccc1C(F)(F)F,2.3891869,1.934164354,2,2,2
11173,Nc1ccccc1Cl,1.5066994,2.098868465,2,2,2
11174,Nc1ccccc1N,1.3883959,2.326432253,2,2,2
11175,Nc1ccccc1O,1.5202543,1.78121845,2,2,2
11176,Nc1ccccc1SCc1ncon1,1.9450377,3.416690801,2,1,2
11177,Nc1ccccc1[N+](=O)[O-],1.7668833,1.829157593,2,2,2
11178,Nc1ccccn1,1.9034353,2.67263808,2,1,2
11179,Nc1ccco1,1.6817201,1.6185187630000002,2,2,2
11180,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,1.867932,1.510936235,2,3,2
11181,Nc1ccncc1,1.8299754,3.67263808,2,0,2
11182,Nc1cnn(-c2ccccc2)c(=O)c1Br,2.9021676,1.495622685,1,3,1
11183,Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.9020073,2.044414769,1,2,1
11184,Nc1cnn(CCO)c1N,1.6904736,1.713292934,2,2,2
11185,Nc1n[nH]c2ccc(C(F)(F)F)cc12,2.5740082,3.349279687,2,1,2
11186,Nc1nc(-c2ccc3ccccc3c2)cs1,1.7337885,1.810624186,2,2,2
11187,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,2.3750422,1.613242272,2,3,2
11188,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,2.3114264,1.919891632,2,2,2
11189,Nc1nc(=O)c2c(CCc3ccc(C(=O)O)cc3)c[nH]c2[nH]1,3.0582654,2.134608847,1,2,1
11190,Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,2.566082,1.322127238,2,3,2
11191,Nc1nc(=S)ss1,1.9833977,1.692523313,2,2,2
11192,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,2.4202902,1.613242272,2,3,2
11193,Nc1nc(C2CC2)nc(C(=O)O)c1Cl,1.9483172,1.454588779,2,3,2
11194,Nc1nc(COc2ccc(Cl)cc2)nc(NCCc2ccccc2)n1,2.8308752,1.949181349,2,2,2
11195,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1.8632131,2.801522044,2,1,2
11196,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,2.351442,1.946304414,2,2,2
11197,Nc1nc(N)nc(N)n1,1.9822999,1.556726248,2,2,2
11198,Nc1nc(N)nc(NC(=O)NC(=O)c2ccc(Cl)cc2)n1,2.432739,2.090188899,2,2,2
11199,Nc1nc(N)nc(NC2CC2)n1,3.1111615,1.690784465,1,2,1
11200,Nc1nc2c(Cl)cccc2o1,2.1132884,2.527843774,2,1,2
11201,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,2.5301988,1.560129914,2,3,2
11202,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,3.3156497,1.352540386,1,3,1
11203,Nc1nc2c(s1)CC(N)CC2,1.751997,2.280123409,2,2,2
11204,Nc1nc2cc(Br)ccc2o1,1.9357228,2.328448922,2,2,2
11205,Nc1nc2cc(Cl)c(Br)cc2o1,2.2738497,3.247410317,2,1,2
11206,Nc1nc2cc(Cl)c(O)cc2o1,1.8395941,2.23680557,2,2,2
11207,Nc1nc2cc(Cl)cc(S(=O)(=O)O)c2o1,2.5849082,2.395583224,2,2,2
11208,Nc1nc2cc(Cl)ccc2o1,1.9305625,2.333607025,2,2,2
11209,Nc1nc2cc(F)ccc2o1,1.9615449,2.182209156,2,2,2
11210,Nc1nc2cc(I)ccc2o1,2.113193,2.415030137,2,2,2
11211,Nc1nc2cc([N+](=O)[O-])ccc2o1,2.4870977,2.253180448,2,2,2
11212,Nc1nc2ccc(Br)cc2o1,1.9339857,2.629478918,2,1,2
11213,Nc1nc2ccc(Cl)cc2o1,1.7241651,2.872705339,2,1,2
11214,Nc1nc2ccc(OC(F)(F)F)cc2s1,2.9044368,3.716378086,1,0,1
11215,Nc1nc2cccc(Cl)c2o1,2.9173357,2.614029921,1,1,1
11216,Nc1nc2ccccc2o1,2.048311,2.349400576,2,2,2
11217,Nc1nc[nH]n1,2.825946,1.153777419,1,3,1
11218,Nc1ncc(/C=C/c2ccc([N+](=O)[O-])o2)nn1,2.7277443,2.97,1,1,1
11219,Nc1ncc(Br)cc1O,1.6267147,1.836998787,2,2,2
11220,Nc1ncc(C=Cc2ccc([N+](=O)[O-])o2)nn1,3.2085593,2.9697643260000004,1,1,1
11221,Nc1ncc2[nH]cnc2n1,2.0481312,2.271613479,2,2,2
11222,Nc1nccnc1C(=O)O,1.7753901,1.7038802480000002,2,2,2
11223,Nc1nccs1,1.8022014,2.31939237,2,1,2
